2300	364.713	1.5	33.6769	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
2400	358.51	1.5	31.6329	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
2500	354.765	1.5	29.5357	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
2600	349.861	1.5	27.7321	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
2700	345.769	1.5	27.0648	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
2800	342.875	1.5	25.7469	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
2900	339.917	1.5	24.1908	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
3000	337.016	1.5	22.4506	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
3100	334.683	1.5	20.6919	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
3200	331.147	1.5	19.0446	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
3300	327.678	1.5	18.5621	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
3400	325.233	1.5	18.5621	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
3500	322.255	1.5	19.3559	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
3600	319.262	1.5	20.1559	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
3700	317.28	1.5	21.0439	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
3800	312.722	1.5	22.2444	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
3900	309.967	1.5	24.0444	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
4000	308.03	1.5	26.688	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
4100	303.66	1.5	28.688	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
4200	299.566	1.5	30.245	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
4300	297.924	1.5	29.645	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
4400	294.179	1.5	27.4613	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
4500	290.466	1.5	23.4613	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
4600	288.494	1.5	20.0613	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
4700	284.521	1.5	17.0229	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
4800	281.79	1.5	16.9714	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
4900	277.698	1.5	17.781	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
5000	274.682	1.5	19.781	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
5100	271.949	1.5	21.781	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
5200	269.009	1.5	23.7823	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
5300	267.367	1.5	24.8717	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
5400	265.289	1.5	25.6459	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
5500	263.85	1.5	25.8106	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
5600	261.081	1.5	24.9282	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
5700	258.96	1.5	24.3203	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
5800	256.156	1.5	23.6027	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
5900	253.359	1.5	23.4027	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
6000	250.809	1.5	23.838	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
6100	248.2	1.5	26.1203	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
6200	245.419	1.5	27.6158	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
6300	243.13	1.5	28.3957	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
6400	240.873	1.5	28.8276	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
6500	238.849	1.5	29.0276	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
6600	235.539	1.5	28.9	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
6700	232.446	1.5	29.0046	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
6800	230.54	1.5	29.5043	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
6900	229.142	1.5	30.4147	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
7000	227.618	1.5	30.2147	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
7100	225.299	1.5	29.1423	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
7200	223.653	1.5	28.4934	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
7300	221.701	1.5	27.8422	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
7400	218.544	1.5	27.5725	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
7500	215.002	1.5	27.7725	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
7600	213.243	1.5	28.2914	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
7700	212.052	1.5	28.3402	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
7800	209.934	1.5	28.3632	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
7900	207.108	1.5	28.6277	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
8000	205.698	1.5	31.741	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
8100	204.507	1.5	34.9354	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
8200	202.351	1.5	38.4494	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
8300	200.447	1.5	38.4428	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0
8400	199.052	1.5	40.1323	40	1	0	5.52724	0.860798	0	0.00712866	0.00395953	0.000716555	0.000891957	0.00156062	0.0033029	0.00624633	0.0274154	0.236701	0.430917	0.197251	0.0697964	0.0212424	0

Count:  100
0	477.845	0.793699	17.8326	40	1	0	5.25808	1.25519	0.000731064	0.0319412	0.0177414	0.00321065	0.00399657	0.00699261	0.0147992	0.0279877	0.047434	0.201171	0.373604	0.216847	0.0548649	0.0313514	0
100	467.746	0.968343	17.8745	40	1	0	5.25808	1.25519	8.00279	0.0319412	0.0177414	0.00321065	0.00399657	0.00699261	0.0147992	0.0279877	0.047434	0.201171	0.373604	0.216847	0.0548649	0.0313514	0
200	464.19	0.975465	18.2687	40	1	0	5.24714	1.25551	7.26514	0.0322329	0.017893	0.0032407	0.00403723	0.00706198	0.0149197	0.0281853	0.0478323	0.202061	0.37442	0.216199	0.0539455	0.0302045	0
300	458.387	0.97712	18.0613	40	1	0	5.24251	1.26308	7.50195	0.0328956	0.0181715	0.00330955	0.00416131	0.00725319	0.0151231	0.0284404	0.0482833	0.201766	0.373304	0.214926	0.0544875	0.0307742	0
400	453.379	0.971815	18.0613	40	1	0	5.24147	1.26308	7.66803	0.0331891	0.0182818	0.0033407	0.00422584	0.00734078	0.0151411	0.0283465	0.0480429	0.201151	0.372314	0.216575	0.0565043	0.0287368	0
500	447.901	0.945253	18.0613	40	1	0	5.21028	1.27247	8.56394	0.0354956	0.0191518	0.0035755	0.00470192	0.0080664	0.0157287	0.0288613	0.048516	0.198636	0.371527	0.221299	0.0581246	0.0218129	0
600	441.957	0.970669	17.6124	40	1	0	5.18281	1.2592	8.16384	0.0358585	0.0192784	0.00361176	0.00478151	0.00818686	0.0157908	0.0288458	0.0483841	0.199691	0.37585	0.22607	0.0542808	0.0152289	0
700	436.566	0.909382	17.5766	40	1	0	5.10668	1.27359	10.488	0.039407	0.0206781	0.00397218	0.00546841	0.00928834	0.0170442	0.0306293	0.0513702	0.199575	0.380229	0.225534	0.047893	0.00831808	0
800	429.206	1.00918	18.2844	40	1	0	5.00088	1.28839	6.09028	0.0432154	0.0226089	0.00435973	0.00603284	0.0102139	0.018567	0.033244	0.0559131	0.206245	0.388783	0.213748	0.0362201	0.00406501	0
900	426.177	0.939773	19.9154	40	1	0	4.84131	1.31958	6.16875	0.049235	0.0257887	0.00497216	0.00684686	0.0116273	0.021437	0.0386942	0.0661764	0.215687	0.394985	0.189557	0.0230268	0.00120105	0
1000	421.232	0.870254	22.2756	40	1	0	4.70617	1.34797	5.97751	0.0545632	0.0289575	0.00551213	0.00742248	0.0126711	0.0241246	0.0440795	0.076389	0.225095	0.394423	0.166525	0.014531	0.000269757	0
1100	417.237	0.817913	23.9245	40	1	0	4.63848	1.35968	6.21096	0.0568648	0.0306345	0.0057412	0.00753366	0.0129554	0.0255672	0.047302	0.0827296	0.23088	0.391026	0.154585	0.0109987	4.58035e-05	0
1200	412.615	0.816374	24.5912	40	1	0	4.60722	1.36211	5.75344	0.0575529	0.0313943	0.00580599	0.007454	0.0128986	0.0261842	0.0488654	0.0858438	0.234718	0.389258	0.148434	0.00913776	6.66318e-06	0
1300	408.632	0.819953	24.2927	40	1	0	4.60454	1.35521	5.81114	0.056613	0.0312305	0.00570108	0.00717399	0.0125075	0.0261246	0.049232	0.0868876	0.237322	0.38916	0.146134	0.00852556	8.04777e-07	0
1400	404.326	0.786355	24.0617	40	1	0	4.62095	1.39739	7.31092	0.0603337	0.0323702	0.0060999	0.00804048	0.013823	0.0269518	0.049345	0.0857115	0.225319	0.379277	0.153824	0.0192386	8.83045e-08	0
1500	398.981	0.790175	24.1015	40	1	0	4.63786	1.3614	6.99547	0.05628	0.0306576	0.00558333	0.00735943	0.0126797	0.0251376	0.047815	0.0852766	0.236844	0.384398	0.14675	0.0174983	1.1308e-08	0
1600	394.283	0.732283	26.4603	40	1	0	4.55679	1.50068	7.91685	0.072586	0.0378111	0.00759424	0.0100034	0.0171772	0.0331403	0.0557965	0.0887166	0.182961	0.364795	0.18538	0.0166252	1.14031e-09	0
1700	388.687	0.651608	30.0421	40	1	0	4.79068	0.711633	6.4662	0.00967836	0.0096694	8.95827e-06	0	0	0.00154645	0.0202849	0.0718027	0.42462	0.472068	0	0	1.31849e-10	0
1800	383.631	4.77417	33.7681	40	1	0	4.61164	1.35299	41.1622	0.0721463	0.0328107	0.00694655	0.0125884	0.0198007	0.0222197	0.0369726	0.0676298	0.201282	0.30735	0.133149	0.15925	7.14373e-12	0
1900	383.083	0.592555	36.5681	40	1	0	4.61164	1.35299	11.3816	0.0732153	0.0336207	0.00701099	0.0126907	0.019893	0.0221281	0.0379119	0.0700353	0.211536	0.314835	0.126528	0.14381	2.44669e-12	0
2000	373.344	4.48801	38.3681	40	1	0	4.61164	1.35299	37.7762	0.0924869	0.0411713	0.00912182	0.016428	0.0257657	0.0292708	0.0445353	0.0703695	0.144498	0.2754	0.171662	0.171778	2.3894e-13	0
2100	374.977	0.579109	38.3717	40	1	0	5.52724	0.860798	7.43678	0.0982962	0.0442684	0.0096817	0.0173079	0.0270382	0.0311771	0.0476774	0.0744751	0.148531	0.284727	0.171875	0.143242	0	0
2200	366.556	4.62215	36.1044	40	1	0	5.52724	0.860798	28.319	0.103835	0.0456809	0.010415	0.0185679	0.0291712	0.0338154	0.0482027	0.0701215	0.105383	0.251688	0.194171	0.180908	0.0118754	0
2300	367.996	0.616786	33.6769	40	1	0	5.52724	0.860798	9.10692	0.111411	0.0492896	0.011227	0.0198348	0.0310592	0.0361407	0.0510101	0.0734113	0.106659	0.257652	0.192387	0.160764	0.010566	0
2400	358.615	0.683253	31.6329	40	1	0	4.66873	1.87891	8.46488	0.115155	0.0512287	0.0116785	0.0203531	0.0318945	0.0376721	0.0530503	0.0759938	0.108782	0.263975	0.190225	0.141734	0.0134121	0
2500	354.835	0.744212	29.5357	40	1	0	4.62171	1.83361	6.82798	0.112848	0.050765	0.0114958	0.0197689	0.0308181	0.0365049	0.0512058	0.074532	0.126002	0.288302	0.184352	0.110873	0.0153811	0
2600	349.915	0.785643	27.7321	40	1	0	4.79486	1.6492	6.21811	0.0877495	0.0402651	0.00897545	0.0151435	0.0233654	0.0277507	0.0388948	0.0618416	0.165952	0.33916	0.180218	0.0815632	0.0168696	0
2700	345.845	0.860442	27.0648	40	1	0	5.05608	1.37354	4.05263	0.0542751	0.0257488	0.00557168	0.00909224	0.0138624	0.0168499	0.0240071	0.0467338	0.208379	0.390946	0.179775	0.0635377	0.0154968	0
2800	342.897	0.902285	25.7469	40	1	0	5.33328	1.07623	3.0878	0.0243501	0.0122187	0.00250044	0.00380944	0.00582148	0.00790451	0.0121654	0.0344606	0.23345	0.422034	0.185915	0.0620125	0.0177085	0
2900	339.925	0.931045	24.1908	40	1	0	5.46326	0.923139	2.79379	0.0118518	0.00632287	0.00120791	0.00166352	0.00265753	0.00447711	0.00775415	0.0296992	0.238867	0.430212	0.191879	0.0656363	0.0196234	0
3000	337.022	1.01007	22.4506	40	1	0	5.50075	0.851027	2.26169	0.00706784	0.00408365	0.000713113	0.000830455	0.00144062	0.00322499	0.00620961	0.0282319	0.242869	0.43533	0.193079	0.0645967	0.0193907	0
3100	334.621	1.01784	20.6919	40	1	0	5.53122	0.943458	3.22883	0.0112365	0.00565753	0.0011314	0.00166909	0.00277844	0.00456213	0.00784245	0.0288585	0.22692	0.417349	0.197576	0.0798336	0.0258215	0
3200	331.138	1.04626	19.0446	40	1	0	5.51983	0.933915	3.67695	0.0111611	0.00562827	0.00112635	0.00165837	0.00274815	0.00450832	0.0077616	0.0288583	0.227898	0.420091	0.199349	0.0770048	0.0233688	0
3300	327.743	1.12192	18.5621	40	1	0	5.48261	0.905151	2.77992	0.0105038	0.00544027	0.00106216	0.00150598	0.00249538	0.00428166	0.00751108	0.0292568	0.235601	0.429225	0.197065	0.0680412	0.0185138	0
3400	325.224	1.11669	18.5621	40	1	0	5.49967	0.896604	2.81584	0.00952937	0.00502535	0.000963164	0.00132554	0.00221532	0.00398447	0.0071333	0.0288303	0.235966	0.428772	0.196002	0.0691035	0.020679	0
3500	322.266	1.07	19.3559	40	1	0	5.50543	0.89224	2.97975	0.0092026	0.00488232	0.000930402	0.00126753	0.00212235	0.00387627	0.00698893	0.0286262	0.235697	0.428643	0.196508	0.0696147	0.0208435	0
3600	319.283	1.09212	20.1559	40	1	0	5.52185	0.791919	2.069	0.00372277	0.00259121	0.000372404	0.000230713	0.000528447	0.0022693	0.00502284	0.0271752	0.246764	0.440541	0.193661	0.0620768	0.018767	0
3700	317.127	0.978714	21.0439	40	1	0	5.52712	1.03922	4.06991	0.016914	0.00792795	0.001703	0.00276622	0.00451683	0.00636582	0.0101129	0.0305388	0.212992	0.401206	0.200578	0.0924179	0.0288744	0
